datetime,location,volume,hour
2016-05-15 08:15:00,Queens,229,2016-05-15 08:00:00
2016-05-15 08:30:00,Queens,224,2016-05-15 08:00:00
2016-05-15 08:45:00,Queens,294,2016-05-15 08:00:00
2016-05-15 09:00:00,Queens,266,2016-05-15 09:00:00
2016-05-15 09:15:00,Queens,300,2016-05-15 09:00:00
2016-05-15 09:30:00,Queens,331,2016-05-15 09:00:00
2016-05-15 09:45:00,Queens,350,2016-05-15 09:00:00
2016-05-15 10:00:00,Queens,376,2016-05-15 10:00:00
2016-05-15 10:15:00,Queens,356,2016-05-15 10:00:00
2016-05-15 10:30:00,Queens,382,2016-05-15 10:00:00
2016-05-15 10:45:00,Queens,390,2016-05-15 10:00:00
2016-05-15 11:00:00,Queens,393,2016-05-15 11:00:00
2016-05-15 11:15:00,Queens,404,2016-05-15 11:00:00
2016-05-15 11:30:00,Queens,456,2016-05-15 11:00:00
2016-05-15 11:45:00,Queens,385,2016-05-15 11:00:00
2016-05-15 12:00:00,Queens,424,2016-05-15 12:00:00
2016-05-15 12:15:00,Queens,395,2016-05-15 12:00:00
2016-05-15 12:30:00,Queens,408,2016-05-15 12:00:00
2016-05-15 12:45:00,Queens,389,2016-05-15 12:00:00
2016-05-15 13:00:00,Queens,400,2016-05-15 13:00:00
2016-05-15 13:15:00,Queens,425,2016-05-15 13:00:00
2016-05-15 13:30:00,Queens,426,2016-05-15 13:00:00
2016-05-15 13:45:00,Queens,421,2016-05-15 13:00:00
2016-05-15 14:00:00,Queens,368,2016-05-15 14:00:00
2016-05-15 14:15:00,Queens,431,2016-05-15 14:00:00
2016-05-15 14:30:00,Queens,418,2016-05-15 14:00:00
2016-05-15 14:45:00,Queens,390,2016-05-15 14:00:00
2016-05-15 15:00:00,Queens,431,2016-05-15 15:00:00
2016-05-15 15:15:00,Queens,443,2016-05-15 15:00:00
2016-05-15 15:30:00,Queens,407,2016-05-15 15:00:00
2016-05-15 15:45:00,Queens,463,2016-05-15 15:00:00
2016-05-15 16:00:00,Queens,348,2016-05-15 16:00:00
2016-05-15 16:15:00,Queens,499,2016-05-15 16:00:00
2016-05-15 16:30:00,Queens,502,2016-05-15 16:00:00
2016-05-15 16:45:00,Queens,471,2016-05-15 16:00:00
2016-05-15 17:00:00,Queens,416,2016-05-15 17:00:00
2016-05-15 17:15:00,Queens,411,2016-05-15 17:00:00
2016-05-15 17:30:00,Queens,388,2016-05-15 17:00:00
2016-05-15 17:45:00,Queens,373,2016-05-15 17:00:00
2016-05-15 18:00:00,Queens,523,2016-05-15 18:00:00
2016-05-15 18:15:00,Queens,463,2016-05-15 18:00:00
2016-05-15 18:30:00,Queens,353,2016-05-15 18:00:00
2016-05-15 18:45:00,Queens,412,2016-05-15 18:00:00
2016-05-15 19:00:00,Queens,337,2016-05-15 19:00:00
2016-05-15 19:15:00,Queens,363,2016-05-15 19:00:00
2016-05-15 19:30:00,Queens,352,2016-05-15 19:00:00
2016-05-15 19:45:00,Queens,364,2016-05-15 19:00:00
2016-05-15 20:00:00,Queens,334,2016-05-15 20:00:00
2016-05-15 20:15:00,Queens,337,2016-05-15 20:00:00
2016-05-15 20:30:00,Queens,293,2016-05-15 20:00:00
2016-05-15 20:45:00,Queens,283,2016-05-15 20:00:00
2016-05-15 21:00:00,Queens,303,2016-05-15 21:00:00
2016-05-15 21:15:00,Queens,291,2016-05-15 21:00:00
2016-05-15 21:30:00,Queens,291,2016-05-15 21:00:00
2016-05-15 21:45:00,Queens,254,2016-05-15 21:00:00
2016-05-15 22:00:00,Queens,230,2016-05-15 22:00:00
2016-05-15 22:15:00,Queens,256,2016-05-15 22:00:00
2016-05-15 22:30:00,Queens,218,2016-05-15 22:00:00
2016-05-15 22:45:00,Queens,216,2016-05-15 22:00:00
2016-05-15 23:00:00,Queens,167,2016-05-15 23:00:00
2016-05-15 23:15:00,Queens,174,2016-05-15 23:00:00
2016-05-15 23:30:00,Queens,138,2016-05-15 23:00:00
2016-05-15 23:45:00,Queens,116,2016-05-15 23:00:00
2017-10-14 00:00:00,Queens,6,2017-10-14 00:00:00
2017-10-14 00:15:00,Queens,3,2017-10-14 00:00:00
2011-08-01 10:30:00,Brooklyn,59,2011-08-01 10:00:00
2011-08-01 10:45:00,Brooklyn,43,2011-08-01 10:00:00
2011-08-01 11:00:00,Brooklyn,31,2011-08-01 11:00:00
2011-08-01 11:15:00,Brooklyn,47,2011-08-01 11:00:00
2011-08-01 11:30:00,Brooklyn,46,2011-08-01 11:00:00
2011-08-01 11:45:00,Brooklyn,40,2011-08-01 11:00:00
2011-08-01 12:00:00,Brooklyn,49,2011-08-01 12:00:00
2011-08-01 12:15:00,Brooklyn,40,2011-08-01 12:00:00
2011-08-01 12:30:00,Brooklyn,51,2011-08-01 12:00:00
2011-08-01 12:45:00,Brooklyn,37,2011-08-01 12:00:00
2011-08-01 13:00:00,Brooklyn,42,2011-08-01 13:00:00
2011-08-01 13:15:00,Brooklyn,53,2011-08-01 13:00:00
2011-08-01 13:30:00,Brooklyn,38,2011-08-01 13:00:00
2011-08-01 13:45:00,Brooklyn,41,2011-08-01 13:00:00
2011-08-01 14:00:00,Brooklyn,46,2011-08-01 14:00:00
2011-08-01 14:15:00,Brooklyn,53,2011-08-01 14:00:00
2011-08-01 14:30:00,Brooklyn,56,2011-08-01 14:00:00
2011-08-01 14:45:00,Brooklyn,47,2011-08-01 14:00:00
2011-08-01 15:00:00,Brooklyn,52,2011-08-01 15:00:00
2011-08-01 15:15:00,Brooklyn,54,2011-08-01 15:00:00
2011-08-01 15:30:00,Brooklyn,35,2011-08-01 15:00:00
2011-08-01 15:45:00,Brooklyn,40,2011-08-01 15:00:00
2011-08-01 16:00:00,Brooklyn,38,2011-08-01 16:00:00
2011-08-01 16:15:00,Brooklyn,47,2011-08-01 16:00:00
2011-08-01 16:30:00,Brooklyn,38,2011-08-01 16:00:00
2011-08-01 16:45:00,Brooklyn,48,2011-08-01 16:00:00
2011-08-01 17:00:00,Brooklyn,37,2011-08-01 17:00:00
2011-08-01 17:15:00,Brooklyn,43,2011-08-01 17:00:00
2011-08-01 17:30:00,Brooklyn,35,2011-08-01 17:00:00
2011-08-01 17:45:00,Brooklyn,40,2011-08-01 17:00:00
2011-08-01 18:00:00,Brooklyn,33,2011-08-01 18:00:00
2011-08-01 18:15:00,Brooklyn,38,2011-08-01 18:00:00
2011-08-01 18:30:00,Brooklyn,46,2011-08-01 18:00:00
2011-08-01 18:45:00,Brooklyn,35,2011-08-01 18:00:00
2011-08-01 19:00:00,Brooklyn,43,2011-08-01 19:00:00
2011-08-01 19:15:00,Brooklyn,36,2011-08-01 19:00:00
2011-08-01 19:30:00,Brooklyn,46,2011-08-01 19:00:00
2011-08-01 19:45:00,Brooklyn,27,2011-08-01 19:00:00
2011-08-01 20:00:00,Brooklyn,31,2011-08-01 20:00:00
2011-08-01 20:15:00,Brooklyn,35,2011-08-01 20:00:00
2011-08-01 20:30:00,Brooklyn,43,2011-08-01 20:00:00
2011-08-01 20:45:00,Brooklyn,33,2011-08-01 20:00:00
2011-08-01 21:00:00,Brooklyn,49,2011-08-01 21:00:00
2011-08-01 21:15:00,Brooklyn,39,2011-08-01 21:00:00
2011-08-01 21:30:00,Brooklyn,37,2011-08-01 21:00:00
2011-08-01 21:45:00,Brooklyn,38,2011-08-01 21:00:00
2011-08-01 22:00:00,Brooklyn,35,2011-08-01 22:00:00
2011-08-01 22:15:00,Brooklyn,33,2011-08-01 22:00:00
2011-08-01 22:30:00,Brooklyn,32,2011-08-01 22:00:00
2011-08-01 22:45:00,Brooklyn,35,2011-08-01 22:00:00
2011-08-01 23:00:00,Brooklyn,19,2011-08-01 23:00:00
2011-08-01 23:15:00,Brooklyn,34,2011-08-01 23:00:00
2011-08-01 23:30:00,Brooklyn,21,2011-08-01 23:00:00
2011-08-01 23:45:00,Brooklyn,22,2011-08-01 23:00:00
2011-08-02 00:00:00,Brooklyn,24,2011-08-02 00:00:00
2011-08-02 00:15:00,Brooklyn,22,2011-08-02 00:00:00
2011-08-02 00:30:00,Brooklyn,13,2011-08-02 00:00:00
2011-08-02 00:45:00,Brooklyn,25,2011-08-02 00:00:00
2011-08-02 01:00:00,Brooklyn,14,2011-08-02 01:00:00
2011-08-02 01:15:00,Brooklyn,16,2011-08-02 01:00:00
2011-08-02 01:30:00,Brooklyn,8,2011-08-02 01:00:00
2011-08-02 01:45:00,Brooklyn,9,2011-08-02 01:00:00
2011-08-02 02:00:00,Brooklyn,11,2011-08-02 02:00:00
2011-08-02 02:15:00,Brooklyn,8,2011-08-02 02:00:00
2011-08-02 02:30:00,Brooklyn,1,2011-08-02 02:00:00
2011-08-02 02:45:00,Brooklyn,0,2011-08-02 02:00:00
2011-08-02 03:00:00,Brooklyn,3,2011-08-02 03:00:00
2011-08-02 03:15:00,Brooklyn,2,2011-08-02 03:00:00
2011-08-02 03:30:00,Brooklyn,2,2011-08-02 03:00:00
2011-08-02 03:45:00,Brooklyn,3,2011-08-02 03:00:00
2011-08-02 04:00:00,Brooklyn,2,2011-08-02 04:00:00
2011-08-02 04:15:00,Brooklyn,4,2011-08-02 04:00:00
2011-08-02 04:30:00,Brooklyn,6,2011-08-02 04:00:00
2011-08-02 04:45:00,Brooklyn,8,2011-08-02 04:00:00
2011-08-02 05:00:00,Brooklyn,6,2011-08-02 05:00:00
2011-08-02 05:15:00,Brooklyn,4,2011-08-02 05:00:00
2011-08-02 05:30:00,Brooklyn,9,2011-08-02 05:00:00
2011-08-02 05:45:00,Brooklyn,10,2011-08-02 05:00:00
2011-08-02 06:00:00,Brooklyn,8,2011-08-02 06:00:00
2011-08-02 06:15:00,Brooklyn,21,2011-08-02 06:00:00
2011-08-02 06:30:00,Brooklyn,14,2011-08-02 06:00:00
2011-08-02 06:45:00,Brooklyn,23,2011-08-02 06:00:00
2011-08-02 07:00:00,Brooklyn,21,2011-08-02 07:00:00
2011-08-02 07:15:00,Brooklyn,20,2011-08-02 07:00:00
2011-08-02 07:30:00,Brooklyn,33,2011-08-02 07:00:00
2011-08-02 07:45:00,Brooklyn,45,2011-08-02 07:00:00
2011-08-02 08:00:00,Brooklyn,38,2011-08-02 08:00:00
2011-08-02 08:15:00,Brooklyn,46,2011-08-02 08:00:00
2011-08-02 08:30:00,Brooklyn,32,2011-08-02 08:00:00
2011-08-02 08:45:00,Brooklyn,43,2011-08-02 08:00:00
2011-08-02 09:00:00,Brooklyn,33,2011-08-02 09:00:00
2011-08-02 09:15:00,Brooklyn,34,2011-08-02 09:00:00
2011-08-02 09:30:00,Brooklyn,46,2011-08-02 09:00:00
2011-08-02 09:45:00,Brooklyn,49,2011-08-02 09:00:00
2011-08-02 10:00:00,Brooklyn,39,2011-08-02 10:00:00
2011-08-02 10:15:00,Brooklyn,31,2011-08-02 10:00:00
2011-08-02 10:30:00,Brooklyn,32,2011-08-02 10:00:00
2011-08-02 10:45:00,Brooklyn,30,2011-08-02 10:00:00
2011-08-02 11:00:00,Brooklyn,45,2011-08-02 11:00:00
2011-08-02 11:15:00,Brooklyn,44,2011-08-02 11:00:00
2011-08-02 11:30:00,Brooklyn,42,2011-08-02 11:00:00
2011-08-02 11:45:00,Brooklyn,41,2011-08-02 11:00:00
2011-08-02 12:00:00,Brooklyn,51,2011-08-02 12:00:00
2011-08-02 12:15:00,Brooklyn,43,2011-08-02 12:00:00
2011-08-02 12:30:00,Brooklyn,38,2011-08-02 12:00:00
2014-11-14 04:00:00,Bronx,107,2014-11-14 04:00:00
2014-11-14 04:15:00,Bronx,138,2014-11-14 04:00:00
2014-11-14 04:30:00,Bronx,151,2014-11-14 04:00:00
2014-11-14 04:45:00,Bronx,189,2014-11-14 04:00:00
2014-11-14 05:00:00,Bronx,253,2014-11-14 05:00:00
2014-11-14 05:15:00,Bronx,330,2014-11-14 05:00:00
2014-11-14 05:30:00,Bronx,957,2014-11-14 05:00:00
2014-11-14 05:45:00,Bronx,1191,2014-11-14 05:00:00
2014-11-14 06:00:00,Bronx,1114,2014-11-14 06:00:00
2014-11-14 06:15:00,Bronx,1127,2014-11-14 06:00:00
2014-11-14 06:30:00,Bronx,1087,2014-11-14 06:00:00
2014-11-14 06:45:00,Bronx,1155,2014-11-14 06:00:00
2014-11-14 07:00:00,Bronx,1177,2014-11-14 07:00:00
2014-11-14 07:15:00,Bronx,1198,2014-11-14 07:00:00
2014-11-14 07:30:00,Bronx,1196,2014-11-14 07:00:00
2014-11-14 07:45:00,Bronx,1159,2014-11-14 07:00:00
2014-11-14 08:00:00,Bronx,1132,2014-11-14 08:00:00
2014-11-14 08:15:00,Bronx,1099,2014-11-14 08:00:00
2014-11-14 08:30:00,Bronx,1008,2014-11-14 08:00:00
2014-11-14 08:45:00,Bronx,911,2014-11-14 08:00:00
2014-11-14 09:00:00,Bronx,982,2014-11-14 09:00:00
2014-11-14 09:15:00,Bronx,921,2014-11-14 09:00:00
2014-11-14 09:30:00,Bronx,880,2014-11-14 09:00:00
2014-11-14 09:45:00,Bronx,858,2014-11-14 09:00:00
2014-11-14 10:00:00,Bronx,803,2014-11-14 10:00:00
2014-11-14 10:15:00,Bronx,837,2014-11-14 10:00:00
2014-11-14 10:30:00,Bronx,869,2014-11-14 10:00:00
2014-11-14 10:45:00,Bronx,1019,2014-11-14 10:00:00
2014-11-14 11:00:00,Bronx,1004,2014-11-14 11:00:00
2014-11-14 11:15:00,Bronx,1010,2014-11-14 11:00:00
2014-11-14 11:30:00,Bronx,943,2014-11-14 11:00:00
2014-11-14 11:45:00,Bronx,1037,2014-11-14 11:00:00
2014-11-14 12:00:00,Bronx,1083,2014-11-14 12:00:00
2014-11-14 12:15:00,Bronx,1003,2014-11-14 12:00:00
2014-11-14 12:30:00,Bronx,1039,2014-11-14 12:00:00
2014-11-14 12:45:00,Bronx,1098,2014-11-14 12:00:00
2014-11-14 13:00:00,Bronx,1072,2014-11-14 13:00:00
2014-11-14 13:15:00,Bronx,1055,2014-11-14 13:00:00
2014-11-14 13:30:00,Bronx,1039,2014-11-14 13:00:00
2014-11-14 13:45:00,Bronx,1153,2014-11-14 13:00:00
2014-11-14 14:00:00,Bronx,1141,2014-11-14 14:00:00
2014-11-14 14:15:00,Bronx,1159,2014-11-14 14:00:00
2014-11-14 14:30:00,Bronx,1191,2014-11-14 14:00:00
2014-11-14 14:45:00,Bronx,1218,2014-11-14 14:00:00
2014-11-14 15:00:00,Bronx,1169,2014-11-14 15:00:00
2014-11-14 15:15:00,Bronx,1168,2014-11-14 15:00:00
2014-11-14 15:30:00,Bronx,1154,2014-11-14 15:00:00
2014-11-14 15:45:00,Bronx,1209,2014-11-14 15:00:00
2014-11-14 16:00:00,Bronx,1160,2014-11-14 16:00:00
2014-11-14 16:15:00,Bronx,1178,2014-11-14 16:00:00
2014-11-14 16:30:00,Bronx,1150,2014-11-14 16:00:00
2014-11-14 16:45:00,Bronx,1154,2014-11-14 16:00:00
2014-11-14 17:00:00,Bronx,1160,2014-11-14 17:00:00
2014-11-14 17:15:00,Bronx,1149,2014-11-14 17:00:00
2014-11-14 17:30:00,Bronx,1151,2014-11-14 17:00:00
2014-11-14 17:45:00,Bronx,1196,2014-11-14 17:00:00
2014-11-14 18:00:00,Bronx,1273,2014-11-14 18:00:00
2014-11-14 18:15:00,Bronx,1247,2014-11-14 18:00:00
2014-11-14 18:30:00,Bronx,1222,2014-11-14 18:00:00
2014-11-14 18:45:00,Bronx,1206,2014-11-14 18:00:00
2014-11-14 19:00:00,Bronx,1198,2014-11-14 19:00:00
2014-11-14 19:15:00,Bronx,1192,2014-11-14 19:00:00
2014-11-14 19:30:00,Bronx,1146,2014-11-14 19:00:00
2014-11-14 19:45:00,Bronx,1066,2014-11-14 19:00:00
2014-11-14 20:00:00,Bronx,939,2014-11-14 20:00:00
2014-11-14 20:15:00,Bronx,943,2014-11-14 20:00:00
2014-11-14 20:30:00,Bronx,1034,2014-11-14 20:00:00
2014-11-14 20:45:00,Bronx,950,2014-11-14 20:00:00
2014-11-14 21:00:00,Bronx,843,2014-11-14 21:00:00
2014-11-14 21:15:00,Bronx,852,2014-11-14 21:00:00
2014-11-14 21:30:00,Bronx,987,2014-11-14 21:00:00
2014-11-14 21:45:00,Bronx,891,2014-11-14 21:00:00
2014-11-14 22:00:00,Bronx,869,2014-11-14 22:00:00
2014-11-14 22:15:00,Bronx,880,2014-11-14 22:00:00
2014-11-14 22:30:00,Bronx,779,2014-11-14 22:00:00
2014-11-14 22:45:00,Bronx,620,2014-11-14 22:00:00
2014-11-14 23:00:00,Bronx,730,2014-11-14 23:00:00
2014-11-14 23:15:00,Bronx,794,2014-11-14 23:00:00
2014-11-14 23:30:00,Bronx,594,2014-11-14 23:00:00
2014-11-14 23:45:00,Bronx,578,2014-11-14 23:00:00
2014-11-15 00:00:00,Bronx,529,2014-11-15 00:00:00
2014-11-15 00:15:00,Bronx,472,2014-11-15 00:00:00
2014-11-15 00:30:00,Bronx,426,2014-11-15 00:00:00
2014-11-15 00:45:00,Bronx,423,2014-11-15 00:00:00
2014-11-15 01:00:00,Bronx,397,2014-11-15 01:00:00
2014-11-15 01:15:00,Bronx,363,2014-11-15 01:00:00
2014-11-15 01:30:00,Bronx,389,2014-11-15 01:00:00
2014-11-15 01:45:00,Bronx,331,2014-11-15 01:00:00
2014-11-15 02:00:00,Bronx,306,2014-11-15 02:00:00
2014-11-15 02:15:00,Bronx,248,2014-11-15 02:00:00
2014-11-15 02:30:00,Bronx,276,2014-11-15 02:00:00
2014-11-15 02:45:00,Bronx,248,2014-11-15 02:00:00
2014-11-15 03:00:00,Bronx,242,2014-11-15 03:00:00
2014-11-15 03:15:00,Bronx,229,2014-11-15 03:00:00
2014-11-15 03:30:00,Bronx,189,2014-11-15 03:00:00
2014-11-15 03:45:00,Bronx,215,2014-11-15 03:00:00
2014-11-15 04:00:00,Bronx,261,2014-11-15 04:00:00
2014-11-15 04:15:00,Bronx,287,2014-11-15 04:00:00
2014-11-15 04:30:00,Bronx,268,2014-11-15 04:00:00
2014-11-15 04:45:00,Bronx,306,2014-11-15 04:00:00
2014-11-15 05:00:00,Bronx,290,2014-11-15 05:00:00
2014-11-15 05:15:00,Bronx,350,2014-11-15 05:00:00
2014-11-15 05:30:00,Bronx,372,2014-11-15 05:00:00
2014-11-15 05:45:00,Bronx,376,2014-11-15 05:00:00
2014-11-15 06:00:00,Bronx,449,2014-11-15 06:00:00
2024-06-09 20:00:00,Queens,92,2024-06-09 20:00:00
2024-06-09 20:15:00,Queens,85,2024-06-09 20:00:00
2024-06-09 20:30:00,Queens,89,2024-06-09 20:00:00
2024-06-09 20:45:00,Queens,82,2024-06-09 20:00:00
2024-06-09 21:00:00,Queens,94,2024-06-09 21:00:00
2024-06-09 21:15:00,Queens,92,2024-06-09 21:00:00
2024-06-09 21:30:00,Queens,82,2024-06-09 21:00:00
2024-06-09 21:45:00,Queens,78,2024-06-09 21:00:00
2024-06-09 22:00:00,Queens,72,2024-06-09 22:00:00
2024-06-09 22:15:00,Queens,61,2024-06-09 22:00:00
2024-06-09 22:30:00,Queens,87,2024-06-09 22:00:00
2024-06-09 22:45:00,Queens,76,2024-06-09 22:00:00
2024-06-09 23:00:00,Queens,72,2024-06-09 23:00:00
2024-06-09 23:15:00,Queens,62,2024-06-09 23:00:00
2024-06-09 23:30:00,Queens,67,2024-06-09 23:00:00
2024-06-09 23:45:00,Queens,50,2024-06-09 23:00:00
2024-06-10 00:00:00,Queens,60,2024-06-10 00:00:00
2024-06-10 00:15:00,Queens,52,2024-06-10 00:00:00
2024-06-10 00:30:00,Queens,36,2024-06-10 00:00:00
2024-06-10 00:45:00,Queens,35,2024-06-10 00:00:00
2024-06-10 01:00:00,Queens,26,2024-06-10 01:00:00
2024-06-10 01:15:00,Queens,29,2024-06-10 01:00:00
2024-06-10 01:30:00,Queens,17,2024-06-10 01:00:00
2024-06-10 01:45:00,Queens,26,2024-06-10 01:00:00
2024-06-10 02:00:00,Queens,24,2024-06-10 02:00:00
2024-06-10 02:15:00,Queens,21,2024-06-10 02:00:00
2024-06-10 02:30:00,Queens,18,2024-06-10 02:00:00
2024-06-10 02:45:00,Queens,23,2024-06-10 02:00:00
2024-06-10 03:00:00,Queens,13,2024-06-10 03:00:00
2024-06-10 03:15:00,Queens,11,2024-06-10 03:00:00
2024-06-10 03:30:00,Queens,21,2024-06-10 03:00:00
2024-06-10 03:45:00,Queens,14,2024-06-10 03:00:00
2024-06-10 04:00:00,Queens,20,2024-06-10 04:00:00
2024-06-10 04:15:00,Queens,26,2024-06-10 04:00:00
2024-06-10 04:30:00,Queens,28,2024-06-10 04:00:00
2024-06-10 04:45:00,Queens,39,2024-06-10 04:00:00
2024-06-10 05:00:00,Queens,37,2024-06-10 05:00:00
2024-06-10 05:15:00,Queens,55,2024-06-10 05:00:00
2024-06-10 05:30:00,Queens,56,2024-06-10 05:00:00
2024-06-10 05:45:00,Queens,71,2024-06-10 05:00:00
2024-06-10 06:00:00,Queens,60,2024-06-10 06:00:00
2024-06-10 06:15:00,Queens,91,2024-06-10 06:00:00
2024-06-10 06:30:00,Queens,72,2024-06-10 06:00:00
2024-06-10 06:45:00,Queens,129,2024-06-10 06:00:00
2024-06-10 07:00:00,Queens,102,2024-06-10 07:00:00
2024-06-10 07:15:00,Queens,148,2024-06-10 07:00:00
2024-06-10 07:30:00,Queens,140,2024-06-10 07:00:00
2024-06-10 07:45:00,Queens,160,2024-06-10 07:00:00
2024-06-10 08:00:00,Queens,151,2024-06-10 08:00:00
2024-06-10 08:15:00,Queens,156,2024-06-10 08:00:00
2024-06-10 08:30:00,Queens,120,2024-06-10 08:00:00
2024-06-10 08:45:00,Queens,133,2024-06-10 08:00:00
2024-06-10 09:00:00,Queens,115,2024-06-10 09:00:00
2024-06-10 09:15:00,Queens,107,2024-06-10 09:00:00
2024-06-10 09:30:00,Queens,76,2024-06-10 09:00:00
2024-06-10 09:45:00,Queens,80,2024-06-10 09:00:00
2024-06-10 10:00:00,Queens,83,2024-06-10 10:00:00
2024-06-10 10:15:00,Queens,93,2024-06-10 10:00:00
2024-06-10 10:30:00,Queens,75,2024-06-10 10:00:00
2024-06-10 10:45:00,Queens,96,2024-06-10 10:00:00
2024-06-10 11:00:00,Queens,71,2024-06-10 11:00:00
2024-06-10 11:15:00,Queens,77,2024-06-10 11:00:00
2024-06-10 11:30:00,Queens,81,2024-06-10 11:00:00
2024-06-10 11:45:00,Queens,99,2024-06-10 11:00:00
2024-06-10 12:00:00,Queens,87,2024-06-10 12:00:00
2024-06-10 12:15:00,Queens,90,2024-06-10 12:00:00
2024-06-10 12:30:00,Queens,74,2024-06-10 12:00:00
2024-06-10 12:45:00,Queens,102,2024-06-10 12:00:00
2024-06-10 13:00:00,Queens,98,2024-06-10 13:00:00
2024-06-10 13:15:00,Queens,93,2024-06-10 13:00:00
2024-06-10 13:30:00,Queens,78,2024-06-10 13:00:00
2024-06-10 13:45:00,Queens,103,2024-06-10 13:00:00
2024-06-10 14:00:00,Queens,108,2024-06-10 14:00:00
2024-06-10 14:15:00,Queens,125,2024-06-10 14:00:00
2024-06-10 14:30:00,Queens,121,2024-06-10 14:00:00
2024-06-10 14:45:00,Queens,135,2024-06-10 14:00:00
2024-06-10 15:00:00,Queens,121,2024-06-10 15:00:00
2024-06-10 15:15:00,Queens,118,2024-06-10 15:00:00
2024-06-10 15:30:00,Queens,118,2024-06-10 15:00:00
2024-06-10 15:45:00,Queens,127,2024-06-10 15:00:00
2024-06-10 16:00:00,Queens,124,2024-06-10 16:00:00
2024-06-10 16:15:00,Queens,132,2024-06-10 16:00:00
2024-06-10 16:30:00,Queens,141,2024-06-10 16:00:00
2024-06-10 16:45:00,Queens,112,2024-06-10 16:00:00
2024-06-10 17:00:00,Queens,124,2024-06-10 17:00:00
2024-06-10 17:15:00,Queens,113,2024-06-10 17:00:00
2024-06-10 17:30:00,Queens,124,2024-06-10 17:00:00
2024-06-10 17:45:00,Queens,124,2024-06-10 17:00:00
2024-06-10 18:00:00,Queens,103,2024-06-10 18:00:00
2024-06-10 18:15:00,Queens,113,2024-06-10 18:00:00
2024-06-10 18:30:00,Queens,103,2024-06-10 18:00:00
2024-06-10 18:45:00,Queens,88,2024-06-10 18:00:00
2024-06-10 19:00:00,Queens,93,2024-06-10 19:00:00
2024-06-10 19:15:00,Queens,101,2024-06-10 19:00:00
2024-06-10 19:30:00,Queens,88,2024-06-10 19:00:00
2024-06-10 19:45:00,Queens,92,2024-06-10 19:00:00
2024-06-10 20:00:00,Queens,67,2024-06-10 20:00:00
2024-06-10 20:15:00,Queens,81,2024-06-10 20:00:00
2024-06-10 20:30:00,Queens,95,2024-06-10 20:00:00
2024-06-10 20:45:00,Queens,69,2024-06-10 20:00:00
2024-06-10 21:00:00,Queens,68,2024-06-10 21:00:00
2024-06-10 21:15:00,Queens,76,2024-06-10 21:00:00
2024-06-10 21:30:00,Queens,77,2024-06-10 21:00:00
2024-06-10 21:45:00,Queens,67,2024-06-10 21:00:00
2024-06-10 22:00:00,Queens,56,2024-06-10 22:00:00
2018-05-17 11:45:00,Queens,253,2018-05-17 11:00:00
2018-05-17 12:00:00,Queens,265,2018-05-17 12:00:00
2018-05-17 12:15:00,Queens,293,2018-05-17 12:00:00
2018-05-17 12:30:00,Queens,279,2018-05-17 12:00:00
2018-05-17 12:45:00,Queens,287,2018-05-17 12:00:00
2018-05-17 13:00:00,Queens,300,2018-05-17 13:00:00
2018-05-17 13:15:00,Queens,309,2018-05-17 13:00:00
2018-05-17 13:30:00,Queens,316,2018-05-17 13:00:00
2018-05-17 13:45:00,Queens,323,2018-05-17 13:00:00
2018-05-17 14:00:00,Queens,308,2018-05-17 14:00:00
2018-05-17 14:15:00,Queens,314,2018-05-17 14:00:00
2018-05-17 14:30:00,Queens,308,2018-05-17 14:00:00
2018-05-17 14:45:00,Queens,349,2018-05-17 14:00:00
2018-05-17 15:00:00,Queens,352,2018-05-17 15:00:00
2018-05-17 15:15:00,Queens,366,2018-05-17 15:00:00
2018-05-17 15:30:00,Queens,388,2018-05-17 15:00:00
2018-05-17 15:45:00,Queens,378,2018-05-17 15:00:00
2018-05-17 16:00:00,Queens,287,2018-05-17 16:00:00
2018-05-17 16:15:00,Queens,294,2018-05-17 16:00:00
2018-05-17 16:30:00,Queens,291,2018-05-17 16:00:00
2018-05-17 16:45:00,Queens,314,2018-05-17 16:00:00
2018-05-17 17:00:00,Queens,337,2018-05-17 17:00:00
2018-05-17 17:15:00,Queens,293,2018-05-17 17:00:00
2018-05-17 17:30:00,Queens,297,2018-05-17 17:00:00
2018-05-17 17:45:00,Queens,313,2018-05-17 17:00:00
2018-05-17 18:00:00,Queens,293,2018-05-17 18:00:00
2018-05-17 18:15:00,Queens,285,2018-05-17 18:00:00
2018-05-17 18:30:00,Queens,258,2018-05-17 18:00:00
2018-05-17 18:45:00,Queens,262,2018-05-17 18:00:00
2018-05-17 19:00:00,Queens,234,2018-05-17 19:00:00
2018-05-17 19:15:00,Queens,273,2018-05-17 19:00:00
2018-05-17 19:30:00,Queens,234,2018-05-17 19:00:00
2018-05-17 19:45:00,Queens,210,2018-05-17 19:00:00
2018-05-17 20:00:00,Queens,260,2018-05-17 20:00:00
2018-05-17 20:15:00,Queens,224,2018-05-17 20:00:00
2018-05-17 20:30:00,Queens,236,2018-05-17 20:00:00
2018-05-17 20:45:00,Queens,250,2018-05-17 20:00:00
2018-05-17 21:00:00,Queens,218,2018-05-17 21:00:00
2018-05-17 21:15:00,Queens,218,2018-05-17 21:00:00
2018-05-17 21:30:00,Queens,225,2018-05-17 21:00:00
2018-05-17 21:45:00,Queens,208,2018-05-17 21:00:00
2018-05-17 22:00:00,Queens,212,2018-05-17 22:00:00
