requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
23910,Brooklyn,2016,7,24,2,30,50,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,2,45,65,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,3,0,63,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,3,15,46,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,3,30,36,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,3,45,40,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,4,0,36,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,4,15,53,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,4,30,37,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,4,45,42,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,5,0,22,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,5,15,19,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,5,30,21,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,5,45,34,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,6,0,26,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,6,15,16,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,6,30,16,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,6,45,33,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,7,0,31,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,7,15,28,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,7,30,37,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,7,45,46,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,8,0,42,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,8,15,74,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,8,30,46,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,8,45,58,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,9,0,79,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,9,15,52,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,9,30,81,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,9,45,67,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,10,0,99,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,10,15,86,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,10,30,95,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,10,45,91,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,11,0,105,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,11,15,107,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,11,30,84,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,11,45,110,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,12,0,143,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,12,15,97,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,12,30,135,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,12,45,127,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,13,0,138,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,13,15,151,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,13,30,172,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,13,45,164,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,14,0,141,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,14,15,179,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,14,30,167,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,14,45,169,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,15,0,180,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,15,15,140,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,15,30,175,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,15,45,150,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,16,0,194,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,16,15,187,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,16,30,181,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,16,45,152,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,17,0,158,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,17,15,192,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,17,30,167,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,17,45,184,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,18,0,204,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,18,15,207,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,18,30,197,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,18,45,188,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,19,0,191,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,19,15,205,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,19,30,227,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,19,45,210,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,20,0,227,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,20,15,179,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,20,30,180,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,20,45,186,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,21,0,184,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,21,15,133,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,21,30,127,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,21,45,151,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,22,0,155,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,22,15,122,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,22,30,147,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,22,45,168,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,23,0,154,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,23,15,91,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,23,30,123,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
23910,Brooklyn,2016,7,24,23,45,107,157647,POINT (998656.497974607 151955.2757842087),EMMONS AVENUE,East 21 Street,Dead End,WB
17527,Brooklyn,2014,6,14,6,30,15,157661,POINT (1022708 183250.9),LINDEN BLVD,DREW ST,DREW STREET,EB
17527,Brooklyn,2014,6,14,6,45,22,157661,POINT (1022708 183250.9),LINDEN BLVD,DREW ST,DREW STREET,EB
17527,Brooklyn,2014,6,14,7,0,4,157661,POINT (1022708 183250.9),LINDEN BLVD,DREW ST,DREW STREET,EB
11845,Brooklyn,2011,11,21,12,0,13,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,12,15,9,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,12,30,20,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,12,45,11,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,13,0,13,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,13,15,14,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,13,30,7,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,13,45,13,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,14,0,8,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,14,15,3,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,14,30,6,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,14,45,16,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,15,0,13,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,15,15,0,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,15,30,8,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11845,Brooklyn,2011,11,21,15,45,14,157730,POINT (979887.8 173667.2),4TH AVE RIGHT LANE BET 55TH & 56TH STS,56 ST,55 ST,NB
11881,Brooklyn,2013,2,18,17,0,5,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,17,15,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,17,30,10,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,17,45,15,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,18,0,10,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,18,15,9,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,18,30,11,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,18,45,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,19,0,13,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,19,15,16,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,19,30,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,19,45,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,20,0,12,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,20,15,13,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,20,30,12,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,20,45,7,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,21,0,10,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,21,15,10,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,21,30,6,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,21,45,6,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,22,0,5,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,22,15,7,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,22,30,7,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,22,45,5,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,23,0,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,23,15,6,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,23,30,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,18,23,45,0,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,0,0,4,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,0,15,3,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,0,30,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,0,45,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,1,0,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,1,15,4,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,1,30,4,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,1,45,0,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,2,0,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,2,15,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,2,30,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,2,45,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,3,0,0,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,3,15,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,3,30,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,3,45,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,4,0,3,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,4,15,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,4,30,1,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,4,45,3,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,5,0,2,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,5,15,5,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,5,30,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,5,45,4,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,6,0,4,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,6,15,7,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,6,30,14,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
11881,Brooklyn,2013,2,19,6,45,8,128688,POINT (1013122.9 174372.1),E 102 ST,FLATLANDS AV,AV J,NB
25025,Brooklyn,2016,12,12,7,30,19,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,7,45,8,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,8,0,13,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,8,15,13,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,8,30,11,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,8,45,14,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,9,0,14,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,9,15,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,9,30,8,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,9,45,8,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,10,0,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,10,15,4,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,10,30,11,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,10,45,7,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,11,0,8,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,11,15,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,11,30,6,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,11,45,8,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,12,0,3,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,12,15,7,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,12,30,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,12,45,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,13,0,15,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,13,15,3,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,13,30,11,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,13,45,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,14,0,9,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,14,15,9,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,14,30,4,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,14,45,9,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,15,0,5,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,15,15,7,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,15,30,26,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,15,45,30,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,16,0,50,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,16,15,47,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,16,30,50,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
25025,Brooklyn,2016,12,12,16,45,59,128698,POINT (1013549.7964718647 174286.26167145825),EAST 103 STREET,Alley,Avenue J,SB
